Keyword,title,price,raw_price,rating,Reviews,platform,position,Delivery,Link,thumbnail,Data_Source,brand,rank,visibility_score,top_10_products,price_range
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Pink,119.99,119.99,3.0,413,best buy,24,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTNqMNzKrsSvR6kUZg5MSNbwJXBKLIq_Gz2oWZ5NtN_5MhLM_BhSNyfT0g5U44NczFd6cj6m_5hOek7fc99iskeGvO4WdRlesYTC__dBgrXvSc3JEa6sU4UlA,API,Costway,21,4.761904761904762,False,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenPink,129.99,129.99,5.0,369,dailysteals,25,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRtKX0KlrP0rDE0_VJPxvYgUuTpf3RjcWu6rYOK2o21V2TjfldrjgzWaOKq7Xu8Yjj8ddf1qINfkXkjn8i-tgWnvESEK_H3-io62c2HyA7Jg1zEpA1G1wCJqg,API,Retro,1,100.0,True,Budget
microwave,Black Decker BLACKDECKER 09 Cu Ft 900W Microwave Oven Stainless Steel New Home Color Grey Size l,95.0,95.0,5.0,49,mercari,26,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcReu3uSfXhrEz4iJjgAHIQhx6CU6bNJ3ctrxaCr7vRD_vIsSZes6C-1maZqbny_zGP33rD9Ub5clnEiLh62WXL9mVqD1wZYFIzT2kT2zu8,API,Black,1,100.0,True,Budget
microwave,Costway 09Cuft Retro Countertop Compact Microwave Oven 900W 8 Cooking Settings Green,125.99,125.99,4.3,313,target,27,Free delivery by Wed,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS2_Drt2nmQjNNa4fnjHjNbHCw4kyc4WZmjo1YCM6zG_5pBg1fmxj52wc1g1RG5m6OgLCde0RQeda_pzGGwjiwCqONgYBnPj9anA--3Jzs,API,Costway,8,12.5,True,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenOffWhite,119.99,119.99,5.0,354,dailysteals,28,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRxglO6VToWEDKDq26tf3-KXSY6QsGZHAd-EIIiUTlwk9FQqqNklSba25X6E8KiZfeJx57sIwfDJgBY6T1mxS8QmNJCwkCRBD5JVMUB6QwPfwhA6LYhceIV,API,Retro,1,100.0,True,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenPink,129.99,129.99,5.0,369,pickyourplum,29,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRtKX0KlrP0rDE0_VJPxvYgUuTpf3RjcWu6rYOK2o21V2TjfldrjgzWaOKq7Xu8Yjj8ddf1qINfkXkjn8i-tgWnvESEK_H3-io62c2HyA7Jg1zEpA1G1wCJqg,API,Retro,1,100.0,True,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable OffWhite,109.99,109.99,3.4,257,best buy,30,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTmW5HAkKS3hITVWxtntYPmJu_zRFKh1z4sSgTso4bQOqBR5dMX0DvUuX48yOazPpmrXoDgLcfiKC8ttPNJ1XxfFtx7QYCH7T5VkIJlgCWl_twjSHEqlww0,API,Costway,17,5.88235294117647,False,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenOffWhite,119.99,119.99,5.0,354,pickyourplum,31,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRxglO6VToWEDKDq26tf3-KXSY6QsGZHAd-EIIiUTlwk9FQqqNklSba25X6E8KiZfeJx57sIwfDJgBY6T1mxS8QmNJCwkCRBD5JVMUB6QwPfwhA6LYhceIV,API,Retro,1,100.0,True,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Pink,119.99,119.99,4.3,380,target,32,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTK_5L-SDukOOloCNkWJe_WiQ6Lp3ihESaYZHz6eLme4UsVFL85aI0Ofgj0TXRXUr163YsfbEywFzCCSOEsMi4D-lNPHe0UH_13a_hQljEahPmmX0GEoPs4,API,Costway,8,12.5,True,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Red,104.99,104.99,3.4,301,target,33,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ0Pkr64brHNUBx756NTLfgIoVpX0D40ie3oopbTtXVdGAty6Cowc3DdOmEahZlfoA4acX2THrc9H5tRCH6V1IgsEh7Dby8dBRmTTq7taZIykDrFToS-iDMLw,API,Costway,17,5.88235294117647,False,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Red,104.99,104.99,2.7,394,best buy,34,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT6tchR7TfmbkJ29iQsRDlxqt-7Ipwmt5ZpqO0KMmZUilIreglh7oQ-USuSz34mjQRNQSuHdg4Z7s7EdHtvugTyc04U00RJjV-t65iReZXAbGyITPB9tolaKg,API,Costway,24,4.166666666666666,False,Budget
microwave,GE 11 Cu Ft Capacity Countertop Microwave Oven New Home,119.99,119.99,5.0,1200,mercari,35,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRAKl5YJJlUtLACJNG7s5ykZtLDiFC_X68TPkGd75veO7m92k2taRxmK3lxFuKTIrrJxwQD2uDKDo0lD8QSJLWqEnUKqiDXJn5iM2Od3-w,API,GE,1,100.0,True,Budget
microwave,GE JVM3160 30 Inch Wide 16 Cu Ft 1000 Watt Over the Range Microwave with TwoSpeed 300 CFM Venting System and Auto and Time Defrost Stainless Steel,379.0,379.0,3.1,62000,ferguson home,36,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTD_f9i2R12iBX_LTcs0NZq7r79ppJkJG-NnUWmO06phwMCkah5IdwTAe28LxhgmhtHL6dBkYLwBL5UMyKu1Vd5wuShZLTRQpRDIFiSQlhAoyEcd2Y5lI-o,API,GE,20,5.0,False,Mid Range
microwave,Whirlpool 19 Cu ft Over the Range Microwave,250.0,250.0,5.0,1100,simon's,37,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcStnpQiySiJHnX4qOXBq7AzqlhU8apd8C9LEORjBTcX8_Qy1ORqi6rFL5MApzgElwB-90hkHamARaYnx9g1jnJQPCgSCME9_P5qEOvQQxZY9u6DUD-iCvDM,API,Whirlpool,1,100.0,True,Budget
microwave,Hamilton Beach 09 Cu ft Microwave Oven,73.61,73.61,1.0,1,tiktok shop,38,Free delivery by Thu,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTXrNgRcHka--YoJZhULzI7vADQsUNDN9SVjpKRmhTT43GXh5-jgrTEr1djM1fsiMd0WEk7MrlK0e8dNZtbdMaUv9io6WWsSdXOVEA-ipguNnTlD8C1thQu5Q,API,Hamilton,37,2.7027027027027026,False,Budget
microwave,LG Ms 23 Necbw 1000w,238.9,238.9,5.0,175,grooves-inc.com,39,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTmpiY7MpOlN1pGTwF5HNv1U8IBGlybKF4d8ojSE5TXuRttFdNMoazwntKLMnE6YyifNnCMVdvzUoBdRXpnNJjzOqVwCdg6aE98XFovvj4L8Bn_FJfM_XDn,API,LG,1,100.0,True,Budget
microwave,Nostalgia Retro 07 Cu ft Countertop Microwave Oven,89.99,89.99,5.0,1200,target,40,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQbpAC1Zn3gnEI0o4yIrowCV6nyHQhZ-v6_gP0-dXNmzHKXPh5RRjaNEtIJY3TFEuDadrKsEbnv_-RCtME60negxQK9e_FcKEZiUOakYU7fEiSq6isHr-bhhQ,API,Nostalgia,1,100.0,True,Budget
microwave,09 Cu ft Countertop Microwave in Blue,79.0,79.0,5.0,599,walmart,1,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRq2ZmXjYr7LOx8kRoa8qhtMb3JMfhgtQ-Kb-RxJdWiWoO4XM0UvMnQORNZFZb5w8dAz1Aasz8X1SBJrNBisIn83GHAih5Z55v6WJovg51ryt5N7JJwlJEN,API,09,1,100.0,True,Budget
microwave,Hamilton Beach Microwave Home Color Black,25.0,25.0,5.0,5700,mercari,2,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR2liqWETlHIO1XlNztnvLxWhtd_GUBTA7uS7mrLsThXaMXUmTH5JvjyUzJrHPfOR67buC3ATJP7q823LIKf-yH8d6N4l3zRlxvQFxJBzsR,API,Hamilton,1,100.0,True,Budget
microwave,Microwave Oven,120.0,120.0,2.9,485,ebay,3,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQicgQW4Kmpad_o5HHp7Yr_b-Ha6-nvesXcft5OYRdt_-XcATv9VOPg-2_qMBIIQ-e9EUG6LU14tBGgaOeVHF6kWWCFPuaW-UHDSKPz6lZDuvW9Ptpf5l_XPQ,API,Microwave,22,4.545454545454546,False,Budget
microwave,Mainstays Msf0b100072352 7 Cu Ft Countertop Microwave Oven 700 Watts,75.0,75.0,4.0,16000,ebay,4,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSOdNhmeBeFIWFnyvkmaL7O-io2WJRTCTKGi4g29yzuTst6jsl7CRMgsrXw4oYER_6WcdyA-6D-5KUlZoyJylK9wTo6GON5-JVuhfud3a-lJN1W7bE5HSly,API,Mainstays,11,9.090909090909092,False,Budget
microwave,Nostalgia Retro 07 Cu ft Countertop Microwave Oven,89.99,89.99,5.0,1300,best buy,5,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQGx_gcn909aMLpcLdMPaTiiszA74cEiVAec279GoGPBghviTBcXx7a6a7ATgF8U5e1jNSwUAVaHYABc_Lv_pleY8nm2naBHC6ukQTXftq2rDjiYI0OyjG1,API,Nostalgia,1,100.0,True,Budget
microwave,Costway 07Cu ft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Green onesize CSHY005007,91.98,91.98,3.1,294,lowe's,6,Free delivery by Thu,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT13yx6mcXBOnNweSW1OwE_saP0b7fhp51t1dDJ3EBWldEgNxHBtk3ALrpaEt2U7wezI-V40sZIMivmMVWYp8Q1G_6UOqZAGZnbsB9egi-exZZKIbY7yqGqEg,API,Costway,20,5.0,False,Budget
microwave,Mainstays 07 Cu ft Countertop Microwave Oven 700 Watts Black,53.99,53.99,5.0,16000,ebay,7,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT1pbfvAK0nquSdJc1WCUk4kOUkq3AOXBczaWM6OibjFsCQDMjzAdf8qxwJvEruHW8Pxkk_Zn6jaSU2uEloVVf8Zv-6K76NtxEe5TsweKWx,API,Mainstays,1,100.0,True,Budget
microwave,Brama 16 Cu Ft Stainless BuiltIn Microwave WTrim Kit BRMWBI16S BRMWBI16S,149.99,149.99,4.2,,electronic express,8,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSwJqi6YzLS07l7CSHYcW4SjvAtsg0UBSMbfs8vc8_932xO-3uWmck1tN1YfafUe1Ie3y2WN1E2ayp1-yMssYccJU1NH8iu1IKrqtQDxB10,API,Brama,9,11.11111111111111,True,Budget
microwave,Proctor Silex Microwave Home Color Black Size s,55.0,55.0,4.5,162,mercari,9,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRhPaMapXzHFQHE-HbpCWqAO-hmCq-CMymOzlR3ABBjCc_Nsvk4C5SH28Ap6OejVTpNfZarLYr-JTgQ7xVUh0OU6v3d7eQr18PXVen1fyHc,API,Proctor,6,16.666666666666664,True,Budget
microwave,Hamilton Beach Microwave Home Color Black Size s,18.0,18.0,5.0,5700,mercari,10,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRVSwS8KC1IuqXkwGjLwFBIZThVQPCpLgtMM2supQnUtusfb-cqeH7hDea15I_3I5whdLfusiATK05C3UjyBXz09rsQEWvEZ6Q-eGrLeDh8,API,Hamilton,1,100.0,True,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenGreen,114.99,114.99,5.0,316,untilgone.com,12,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRrZWjja5VwU4Kam7g6bHYtYvV6aKkMg-_DLE1Gs2EtOTJPRmTBw7W5g1GyJvDgE_8_ePjQpUkfUkpBEnMA8aMBMQjdlcz-Emg5jAGKwF9qej1OsUmpJs-Q,API,Retro,1,100.0,True,Budget
microwave,Mainstays 07 Cu Ft Countertop Microwave Oven 700 Watts All Color,48.99,48.99,3.2,16000,ebay - bas-199909,13,Unknown,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRgXPbIbO_M2he28tL7LqvPfEPOG8Wuk2nlZNdKHTEIwph-vdmPrDhq9178miYeuWByC4oaLniIFALMDYHDXbqKveRdIigP2feaFFqje3pAKtasyRIbsfxKjA,API,Mainstays,19,5.263157894736842,False,Budget
microwave,GE 17 Cu ft Over The Range Sensor Microwave,399.95,399.95,4.2,20000,schewel furniture company,14,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTvijD42fcRGkdvJIpK2pcRyfPbX8EkUrzQbVWTxs0-P_5P_O6yTNRV5Toq4vKSXs9n_zANboRYupizN7Jt_6xVKT3yfPiJ9Qz5F7uERMA,API,GE,9,11.11111111111111,True,Mid Range
microwave,Refurbished Panasonic NNSN65QSD 12 Cu Ft 1250W Inverter Microwave Oven Manufacturer Refurbished,175.99,175.99,4.1,30,target,15,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTcg9fxxKfK_VO4CXIRGym0ziaRLKyi2Y7cAGIbc_pLCgd90cvL_d8CLxNFgJQJZpDgN3QR1Nh13AIAulyh39091UbGDynlqdjYq6Pik0AJskQSxvZRphfo,API,Refurbished,10,10.0,True,Budget
microwave,19 CuFt 1000 Wattage OvertheRange Microwave in Stainless Steel,999.0,999.0,4.2,,brandsmart usa,16,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSZ5kwTVnC1JgB0km1yWMUAmt8LSsijW4y_7Oyzt0CCqW47I7zQ61PMfhnakJAeuy1CYH1ixJLWiSqiArOMP_ovvKLaUIcc6974jSxxndZC,API,19,9,11.11111111111111,True,Mid Range
microwave,Whirlpool 09 Cu ft Countertop Microwave,267.27,267.27,2.3,90,appliance mart,17,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRbiZyh9WZ7Ps3k6DlFL5wDVNkLYG4JCtb5i22HzSDnRLTjddOKuLgrWzLR61eQQn2-MxBdS20KHnizUM8On19HUSawVnY4wkr677q8ZNJceNfeCsZffuAOrw,API,Whirlpool,28,3.571428571428571,False,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenOffWhite,119.99,119.99,5.0,354,untilgone.com,18,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRxglO6VToWEDKDq26tf3-KXSY6QsGZHAd-EIIiUTlwk9FQqqNklSba25X6E8KiZfeJx57sIwfDJgBY6T1mxS8QmNJCwkCRBD5JVMUB6QwPfwhA6LYhceIV,API,Retro,1,100.0,True,Budget
microwave,Hamilton Beach 11 Cu ft Microwave Oven,92.37,92.37,5.0,10000,littlewoods.com,19,Free delivery by Thu,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSDbHLxKhFGCzMF_HzdOxDv6a4aW9LbyRJtpH6mBCXEcdfw26CfafIru1nnb5v6Vp7vzU1qtx-2a-xYUPNPQC0vG-GfQrsOvkLKn32fymG0TegUQrc6vyHx,API,Hamilton,1,100.0,True,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenPink,129.99,129.99,5.0,369,untilgone.com,20,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRtKX0KlrP0rDE0_VJPxvYgUuTpf3RjcWu6rYOK2o21V2TjfldrjgzWaOKq7Xu8Yjj8ddf1qINfkXkjn8i-tgWnvESEK_H3-io62c2HyA7Jg1zEpA1G1wCJqg,API,Retro,1,100.0,True,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700w LED Display Glass Turntable Pink Size 18,89.99,89.99,4.0,243,walmart - costway,21,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTFKta2bhFRAHfmWTLTe1kaPl9N9OwNF2hOgNC3KP11oX7hVcMF-njWHagONUdzjVFXb29CzDODAzEK4h_Gh_49JqTk-X3i0hPCHtWlabi0GknThCKXS9TGpg,API,Costway,11,9.090909090909092,False,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Pink,119.99,119.99,3.0,413,best buy,22,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTNqMNzKrsSvR6kUZg5MSNbwJXBKLIq_Gz2oWZ5NtN_5MhLM_BhSNyfT0g5U44NczFd6cj6m_5hOek7fc99iskeGvO4WdRlesYTC__dBgrXvSc3JEa6sU4UlA,API,Costway,21,4.761904761904762,False,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenPink,129.99,129.99,5.0,369,dailysteals,23,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRtKX0KlrP0rDE0_VJPxvYgUuTpf3RjcWu6rYOK2o21V2TjfldrjgzWaOKq7Xu8Yjj8ddf1qINfkXkjn8i-tgWnvESEK_H3-io62c2HyA7Jg1zEpA1G1wCJqg,API,Retro,1,100.0,True,Budget
microwave,Black Decker BLACKDECKER 09 Cu Ft 900W Microwave Oven Stainless Steel New Home Color Grey Size l,95.0,95.0,5.0,49,mercari,24,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcReu3uSfXhrEz4iJjgAHIQhx6CU6bNJ3ctrxaCr7vRD_vIsSZes6C-1maZqbny_zGP33rD9Ub5clnEiLh62WXL9mVqD1wZYFIzT2kT2zu8,API,Black,1,100.0,True,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenOffWhite,119.99,119.99,5.0,354,dailysteals,25,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRxglO6VToWEDKDq26tf3-KXSY6QsGZHAd-EIIiUTlwk9FQqqNklSba25X6E8KiZfeJx57sIwfDJgBY6T1mxS8QmNJCwkCRBD5JVMUB6QwPfwhA6LYhceIV,API,Retro,1,100.0,True,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenPink,129.99,129.99,5.0,369,pickyourplum,26,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRtKX0KlrP0rDE0_VJPxvYgUuTpf3RjcWu6rYOK2o21V2TjfldrjgzWaOKq7Xu8Yjj8ddf1qINfkXkjn8i-tgWnvESEK_H3-io62c2HyA7Jg1zEpA1G1wCJqg,API,Retro,1,100.0,True,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable OffWhite,109.99,109.99,3.4,257,best buy,27,Unknown,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTmW5HAkKS3hITVWxtntYPmJu_zRFKh1z4sSgTso4bQOqBR5dMX0DvUuX48yOazPpmrXoDgLcfiKC8ttPNJ1XxfFtx7QYCH7T5VkIJlgCWl_twjSHEqlww0,API,Costway,17,5.88235294117647,False,Budget
microwave,Retro Countertop Microwave Oven Microwave OvenOffWhite,119.99,119.99,5.0,354,pickyourplum,28,Free delivery,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRxglO6VToWEDKDq26tf3-KXSY6QsGZHAd-EIIiUTlwk9FQqqNklSba25X6E8KiZfeJx57sIwfDJgBY6T1mxS8QmNJCwkCRBD5JVMUB6QwPfwhA6LYhceIV,API,Retro,1,100.0,True,Budget
microwave,Hamilton Beach Microwave Home Color Grey,40.0,40.0,5.0,5800,mercari,29,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTsKBk_PCBJnIoitb21UL24DUfnRFn-Hon3BWVU0j3AKdfn9xBqsMeFpBPKwlPpSWC2f9-KZNnOwgxAGzP-dcl_80oEjtBA2r09J63lRXs,API,Hamilton,1,100.0,True,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Pink,119.99,119.99,4.3,380,target,30,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTK_5L-SDukOOloCNkWJe_WiQ6Lp3ihESaYZHz6eLme4UsVFL85aI0Ofgj0TXRXUr163YsfbEywFzCCSOEsMi4D-lNPHe0UH_13a_hQljEahPmmX0GEoPs4,API,Costway,8,12.5,True,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Red,104.99,104.99,3.4,301,target,31,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ0Pkr64brHNUBx756NTLfgIoVpX0D40ie3oopbTtXVdGAty6Cowc3DdOmEahZlfoA4acX2THrc9H5tRCH6V1IgsEh7Dby8dBRmTTq7taZIykDrFToS-iDMLw,API,Costway,17,5.88235294117647,False,Budget
microwave,COSTWAY Retro Countertop Microwave Oven 07Cuft 700Watt High Energy Efficiency 5 Micro Power Delayed Start Function with Glass Turntable Vie,290.99,290.99,2.0,392,newegg.com - dianlan,32,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTnxdM9PaS4e0upCE4hXDYZW5QfEmY2m8ZPj8p-W6ZERGkLUfwr_UeEFvDd92cheShZRDCGUZZEUn1jv2mikTDwlx6USKcyir7_6ZKFCRk,API,COSTWAY,30,3.3333333333333335,False,Budget
microwave,Costway 07 Cuft Retro Countertop Microwave Oven 700W LED Display Glass Turntable Red,104.99,104.99,2.7,394,best buy,33,Unknown,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT6tchR7TfmbkJ29iQsRDlxqt-7Ipwmt5ZpqO0KMmZUilIreglh7oQ-USuSz34mjQRNQSuHdg4Z7s7EdHtvugTyc04U00RJjV-t65iReZXAbGyITPB9tolaKg,API,Costway,24,4.166666666666666,False,Budget
microwave,Hamilton Beach 09 Cu ft Microwave Oven,73.61,73.61,1.0,1,tiktok shop,34,Free delivery by Thu,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTXrNgRcHka--YoJZhULzI7vADQsUNDN9SVjpKRmhTT43GXh5-jgrTEr1djM1fsiMd0WEk7MrlK0e8dNZtbdMaUv9io6WWsSdXOVEA-ipguNnTlD8C1thQu5Q,API,Hamilton,37,2.7027027027027026,False,Budget
microwave,Nostalgia Retro 07 Cu ft Countertop Microwave Oven,89.99,89.99,5.0,1300,target,35,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQGx_gcn909aMLpcLdMPaTiiszA74cEiVAec279GoGPBghviTBcXx7a6a7ATgF8U5e1jNSwUAVaHYABc_Lv_pleY8nm2naBHC6ukQTXftq2rDjiYI0OyjG1,API,Nostalgia,1,100.0,True,Budget
microwave,Farberware Classic 09 Cu ft 900Watt Microwave Oven fm09ss,127.49,127.49,4.4,659,kohl's,36,Free delivery,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRl1XXa4VL1HOSo90OKegrJ3LpMoNZLsWd9AGooor5M3Jv7XG3ZJqnsK4ua61HT6rl4COvWLx_ccAsQvHaJmd0ab-17E42qyMWudtENEGhpqPQ2Mtbyh3PBFg,API,Farberware,7,14.285714285714285,True,Budget
microwave,Magic Chef 09 cu ft Microwave MCM990ST,119.0,119.0,5.0,605,walmart - magic chef,37,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQu8hqTHqyrBOmCKY8_msouAQsVapgFDhNQ4-PhR2BfMTjtGs1Jyb43Z_ZaLujxMDmMxiJcZuZgKfqZY86e8JybtwLK7RnwoWIuKvhfJuSmK3hcawVHTeKuCQ,API,Magic,1,100.0,True,Budget
microwave,Panasonic Nn S 29 K Microwave NNS29KSMEPG eds,278.7,278.7,4.7,9,grooves-inc.com,38,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQK8HJ7Q-phIgkNsZaV8mske4A67iQqQNi-15CBZtXHZfChwuf-Ug4Y5j4lrHfPV8rptK5B9b4P7X3KALEbdILd5qso-U_c2PxUGdw6EeU,API,Panasonic,4,25.0,True,Budget
microwave,Nostalgia Retro 07 Cu ft Countertop Microwave Oven,89.99,89.99,5.0,1300,target,39,Free delivery,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQGx_gcn909aMLpcLdMPaTiiszA74cEiVAec279GoGPBghviTBcXx7a6a7ATgF8U5e1jNSwUAVaHYABc_Lv_pleY8nm2naBHC6ukQTXftq2rDjiYI0OyjG1,API,Nostalgia,1,100.0,True,Budget
microwave,Microondas by Sergio Adrin Martin Paperback,31.32,31.32,4.2,,books a million,40,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSpEBjbQqiKD3YlYJbE2Af0343fQJfksaosdkw68cDNUE0PaD1czfyB_bgSymxazJwoTm1iUU9Xv9aCFXqB0H0tezBmBMLBAcrWcGV4dKYgJbIkl9hPHnC3ow,API,Microondas,9,11.11111111111111,True,Budget
microwave,BLACKDECKER 07 cu ft 700W Microwave Oven,54.99,54.99,3.2,932,target,1,Free delivery by Sat,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTmAAphaIcWQKld-zwUW-Bc6D5M8UTVUBjlbm1_QgovUFRk3ElyRMZWe35qxnwQh9Cf7g3WdpkoW8TG9c-WfDtuV4CxOA84EDh-O4JK60ZUWIsIYw3STL3NbA,API,BLACKDECKER,19,5.263157894736842,False,Budget
microwave,Mainstays 07 Cu ft Microwave Oven,59.0,59.0,3.9,16000,walmart,2,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRaBHKR4E14PNEwbulFRfJ-y4ys4aJksOIr8_sA-4LnL69Mj9DUAybodf1FdLUmPKKuDWXOCoGZ7h03hH3aL71k18n9zq0G6eC7L1YxPujjUPFBPioGCBfW,API,Mainstays,12,8.333333333333332,False,Budget
microwave,Whirlpool 17 Cu ft Over the Range Microwave,249.0,249.0,4.4,22000,lowe's,3,Unknown,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTR0vwwRqQcpvt8Y3SHMG5LMgAvh99fL7mO3Op-NnCnXO-ZUJ4P1JS7PXC16EdFaODkoLAA1UzhjmXUXL9SJ_F-WUzDa_bqunWMQLyQMUePfv9VeVSthNzz,API,Whirlpool,7,14.285714285714285,True,Budget
microwave,Hamilton Beach 09 Cu ft Countertop Microwave Oven,69.0,69.0,4.2,2800,walmart,4,Free delivery,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR6b6OIMhnrqAM7cjE6b1PyX2ZJ6XMLKARyei22kQh7tBHMBenwwLUN-XuAXnSc0odHKJOxY3x9HX9GEqXQEH7ANxKKnyekA3TMpodWWcZIey1RyWupXHen,API,Hamilton,9,11.11111111111111,True,Budget
